datetime,ERCOT.LOAD,ERCOT.PVGR.GEN,ERCOT.WIND.GEN,NET_LOAD,scenario
2025-01-04 18:00:00,47531.81731770833,814.2716391584609,26715.51715494792,20002.02852360195,baseline
2025-01-04 19:00:00,48503.72807725694,1.5200184164444606,27777.84080295139,20724.36725588911,baseline
2025-01-04 20:00:00,48127.58327256944,1.2530938228633668,28043.415355902776,20082.914822843803,baseline
2025-01-04 21:00:00,47444.41449652778,1.1144434199730555,27876.82366753472,19566.476385573085,baseline
2025-01-04 22:00:00,46659.250772569445,0.877050171163347,27126.033645833333,19532.34007656495,baseline
2025-01-04 23:00:00,45362.50529947917,0.6643427912394205,25854.801649305555,19507.039307382376,baseline
2025-01-05 00:00:00,43927.39953125,0.6483320571316613,24419.06939236111,19507.681806831755,baseline
2025-01-05 01:00:00,42120.36916666666,0.6737153442700704,23002.43828776042,19117.25716356197,baseline
2025-01-05 02:00:00,41119.64821397569,0.6235383531120089,22315.105926649307,18803.918748973272,baseline
2025-01-05 03:00:00,40264.82927517361,0.6074504275454415,21441.672647569445,18822.549177176617,baseline
2025-01-05 04:00:00,39739.02673611111,0.6811570349004533,20871.93226128472,18866.41331779149,baseline
2025-01-05 05:00:00,39210.3295703125,0.677200908528434,20281.72208767361,18927.93028173036,baseline
2025-01-05 06:00:00,39475.8401953125,0.6766407518254386,20409.283726128477,19065.8798284322,baseline
